Text,Label
selamat thorik semoga mawadah,0
artis yg nikah paling seneng lihat aurel dl kynya hikmat.,0
TARIK HALILINTAR🤪,1
ada ada sj ni orang..,1
"Masya Allah di htl rafless jkrta , br seminggu kmrin sy beserta klrga di Raffles itu , tau GT lht pernikahan nya Aliyah meski GK di undang heee",0
tgl pernikahannya sama dgn tgl kematian suamiku,0
adat jawa kalo bulan suro ndak boleh nikah 🥰🥰🥰🙏🙏,0
nikah kan sakral... ko bisa² nya kaya gitu yaah... sy waktu nikahin anak gk henti² nangis terharu boro² main hp...,0
"maklum ajaa..kan keluarga konten, 24 jam gak lepas dr hp",1
orang kaya bebas 🤣🤣,0
"hp tuh ky nafas yah,bentar aja dicuekin langsung gelagapan😂",0
orang penting mah beda,0
kok GK ada tv yg menyiarkan secara langsung,0
malah mangling nya reza daripada aalyah,0
bu reza cantik bgt😍😍,0
Nikahannya dihadiri presiden tpi ttp gk khitmat karna vibes nya dari aiful hajat b ajaa beda bngt dari aurel dlu vibes nya sampe terharu bnget,0
aal gk pangling blaaaaas,0
ijik suro Lo Jane AQ aja nunggu selesai 😑suro,0
namanya juga kerjaanya ngonten,1
live d yutbe torik trnyta.kirain ada live di station TV.,0
"aal Thoriq,samawa samawa",0
biasa aja Aaliyah ga ada panglingnya di banding aurel cuantik bngt,0
"wajar ibu dri memepelai wanita bisanya lebih was"" dari pada ibu dari pihak laki""",0
Rafles dkt rmh ku,0
sepemikiran bgt,0
auranya seperti udah isi,0
piye ealah geni geni..ora fokus anake mlg hp,0
ga semeriah pernikahan atta sama Aurel ya 😊😊,0
Liat hp mungkin di hp ada doa2 yg di baca postif ajalah,0
lebih terhormat keluarga Aurel dan Fuji mereka tdk ada catatan kriminal dan narkoba,0
kan maw dibuat konten buat dijadikan uang min😂,1
"lah ibre baru nikahin, ibu gen dah 2x jd biasa",1
"mereka akan pakai 3 adat
  1. adat jawa ( Alm.Aji Masaid
  2. padang ( keluarga Thoriq )
  3. sunda ( dari ibunda Reza )",0
orang Jawa kalau bulan suro GK boleh buat nikahan,0
jare wong jowo tapi ulan suro kog mantu n akad nikah se,0
mugkin dia begituh lg sibuk x blz wa😂,0
mungkin lagi baca doa dari hape,0
aku tgok asyik tutup perut je..MCM ada sesuatu...🙃,0
loohh kok dh nikah bukn nya tgl 22 Agustus,0
astaghfirllah,0
aku biasa ngaji pakai hp. aduh ada aja,0
anak nya selusin,0
"bukan main hp ...lbu nya mungkin lagi bacav Al Quran,buat anak2 nya.",0
maklum lahhh....konten adalah cuan😅,1
memang agak lain itu org tua,1
kok aliyah kyk hMil ya,0
"g ada Sakralnya g da terharunya ,,
  kita lihat kedepannya 🤔",0
Belum abis bulan 1 surao. Org tua cakap dulu tak baik nikah bulan ini. Sial.. lebas kan lah dulu bulan ini..🔥🔥🔥🥀,1
agak Laen....,1
gak....apa ya nikah ya....biasanya kan kalau orang nikah itu gimana kok ini biasa aja.....,0
"maybe umi di larang utk cerita season 2 saat tarik aji 2 bln, makanya dia keliatan tantrum begitu😅🙏",0
"semua krn bahagia.
  mngkn geni sdg mengabarkan ke bahagiaan kpd kerabat yg tdk hadir. positif thinking dong",0
kayanya mau dbkin buat konten yutubnya,0
Lagi baca doa kali dr hp nya,0
Biasa aja..gk WAH2 amat,0
naa looooo 😂😂😂😂,0
LG motret PK presiden sbg saksi,0
"namanya juga keluarga sosmed,mungkin lihat live nikahnya dr hp x,sambil lihat komentar..🤭",0
mimpi live di tv..taunya hallllll........😂😂😂,0
biasalah buk haji 🤣,1
untungFuji nga JD mantu mamanya jarwo🤭,1
biasa aja.. anakx bnyk kok..😂😂😂,0
yaah namanya juga keluarga konten....,1
nikah hanya sekedar formalitas tanpa ada sakralnya 🤣,1
santai kan anak nya banyak jd ngak terlalu spesial 😄😄,1
"ya ya liat Aall g ada sedih"" ya cengar cengir.mulu😂😂",0
biasa lah orang penting di Indonesia mna mgkn hp di tinggilin ntr ada yg tlp gak ada yg angkat biasaah mama haji 2 bulan,0
keluarga agamis geni faruk,0
"klo orang tua prmpuan memang gitu lihat ank y menikah psti bhgia trharu jdi satu,.. itulh orang tua 🥺🥺",0
Awowkwkkw,0
"tayang live di yt, gw kira di tv tv ke bng atta dulu🤭",0
Kirain bakalan pake adat padang❤️,0
Ada apa gerangn,0
"emaknya Thoriq gk ngerasa kehilangan sosok thoriq,krn udh lama jg mreka gk bareng2 jd kyk biasa aja kali rasanya anak nikah tuh😂🤣",0
"suudzhon , itu ibu geni berdo'a baca di hapenya mungkin",0
bak Reza terlihat kusu dia sangat menjiwai,0
"jd inget Aurel apa apa acara sendiri si atta, dari acara awal sampe akhir gada yg dtg ortu dr pihak atta",1
"dia org tidak ada pantangan bulan suro x ya apa lagi hari jumaat wage. ya kita jadi penonton saja. klu betul"" jawa tdk akan nikah bulan suro ini",0
cari tv di ga ada yaa,0
😂😂😂😂😂😂😂biasa lah👍😂😂😂,0
dari awal kenal sampai nikah komplit terus ya netizen ada aja yang kita keripik gitu kan🤣🤣🤣,0
mana ada manglingi 🤣🤣🤣🤣🤣🤣,0
mungkin doanya lewat yutub,0
bc doa lwt hp,0
ngarti we atuh kkara nikahkn pasti tdk tenang,0
akad nikah aal dan thorik biru ngak😂,0
"biasa aja tuuu
  nggah 🤣🤣🤣",0
emaknya toriq sbuk update tiktok,0
sibuk bacain komen netijen,0
reza pangling banget ya..,0
Prosesi Pernikahan Thoriq Aaliyah tgl 26 Juli 2024,0
"kaka lagi cedera, makanya gak terlalu stabil main nya. itu faktor utama juga dia di simpan di bangku cadangan. dia terpaksa harus main karna Raven cedera",0
"emang Arkhan kaka knp ,? perasaan gda yg aneh dr smlm 😳😳",0
"gelapp, bukannya disupport dan apresiasi netizen SDM rendah malah hujat 🗿🗿",0
pengen kritik takut di suruh maen atau gantiin Arkan Kaka,0
maaf mau nanya? emng udh bisa jadi arkhan kaka..,0
arkhan kaka loyo,0
emang kmu bisa kaya arkhan kaka??,0
"di kira kaga capek kali bolak balik lapangan kualitas fisik orang beda beda, kalo di bandingin jens raven beda kelas bro",0
jens raven malah lbih capek iklim di indo kan beda,0
itu strategi.mereka fokus brthan dan arkhan kaka di tugaskan pling depan untuk menganggu fokus thailand saat mnyerang,0
ini dari awal loh🗿,1
arkhan lari arkhan lari 😑😑,0
Arkhan masuk ke lapangan jadi dark sistem di final kemarin,1
benar kata marselino negeri lucu wkwkwkwk,0
baru main 30menit sudah loyo 😭😭😭 yg lain masih fit ...kgak ada opsi lain kah 😳😳😳,1
"yang penting dia ikut mengharumkan nama Indonesia
  kalau seandainya pelatih Indonesia netizen mungkin dia tidak akan di panggil tapi pelatih yang tau potensi dan kualitas psti di panggil semangat kaka",0
Arkhan kaka Skill dan rekor gol 😭😭😭,0
"yaallah kasian loh arkhan, dia juga pasti uda berusaha",0
no berapa yg mager ngab,0
"no komen, takut nanti ditanyain ""emang lu bisa?"" trus disuruh main lagi😹",0
kaka : gerakan pamungkas ku hanya kugunakan untuk joget,0
"""Lari kaka lari""
  ""Ayo duel kaka duel"" 🤦🏻‍♀️",0
Arkan Kaka:yang penting dapat kalung buat di hias di rumah😝,0
"coba kalo timnas u 19 yg di turunin di piala aff pemainya u 16 asuhan pelatih Nova arianto pasti lebih gesit greget lagi liatnya,lawan Australia u 16 aja ada perlawanan🇲🇨🇲🇨🇲🇨🇲🇨💪💪💪",0
komentator aja greget.. disuruhnya lari kaka ayo larii.. lariii.. laariiiiii😅🤣,0
"udah2 jangan saling menyalahkan,ttp doakan yg baik2 untuk timnas kita ya.",0
lu maen bang,0
real dark sistem co😭,1
kaka panutanmu siapa sih di sepakbola 😩,0
S Kaka gitu gitu juga kesayangan coach indra syafriii🥰 Mega bintang nya Indonesia hha,0
"""ayo kaka lari kaka"" 😩🙏",0
Dia keberatan bb gak sih😭,1
keberatan poni kek nya 😂😂,1
lagi gak enak badan mungkin.. pasti ngaruh bgt,0
"titik terendah disaat komentator blng "" lari kaka lariiii""🗿",0
harusnya bersyukur Indonesia menang masalah pemain sudah ada yg ngatur jadi kita tinggal menyaksikan dan tanpa protes inget Arkham Kaka juga bagus buktinya dia masuk ke timnas Indonesia,0
kasian tau.sdh berjuang Lo dia.kita cuma d rmh ntn teriak2 ga ngapa²in😭,0
mngkin dulu ekspetasi ortunya biar kaya ricardo kaka tpi malah jdi kaka slank,0
"Kalau ada yang belum paham, tanya kak gem biar dikasih paham.",0
"Role dia selain Striker tuh sebenernya jadi Bek Lawan, kalian ga nyampe aja mikirnya kesana🗿",0
marselino: negeri lucu wkwk😂,0
"apapun itu, kaka ttplah the best..terima kasih sudah berjuang untuk indonesia,semangat semangat dan semangat lagi kaka ..🥰",0
"Bungkus be like : Lari kaka,Paksa kaka 🤣🤣🤣🤣",0
gua buat ora rame🥺,0
bisa klo di kasih main,0
Alhamdulillah yg penting Indonesia U-19 menang 🏆,0
ayo lari kaka🗿😭,0
ketika arkan kaka masuk serasa bermain 10,0
sy juga sempat teriak sendiri..kejar kejar kaka..🤣,0
pasti arkhan Kaka 😂😂,0
kak lari kaka 🗿🗿,1
"kita sebagai bangsa yg besar, apa lagi arkhan kaka dan rekan2 yg lain sudah mengharumkan bangsa kita.. kita harus selalu mendukung mereka💪",0
penyerang termahal Indonesia 78M arkhan kaka kwkwkwkwkwkwk,0
"arkhan kaka,titipan Pemda wkwk",0
bersyukur bgt indonesia juara. selamat 🥰,0
ternyata kita sma tentang ini anak,0
ya setuju kaka ini gimana sihh. tp y wes gpp kita rayakan Indonesia juara 🏆😍😎,0
the real dark sistem,1
"kaka be like ""udahlah ntar lagi menang, liat aj tuh menit nya sisa 1 menit lagi""😭🙏🏻🙏🏻",0
"""KAKA NGAPAIN"" 😭😭",0
setuju lahh,0
Kaka:gue capek sob,0
maksud mager untuk gerak??,1
It's okay kaka jangan pernah Dengarkan omongan netizen teruslah bangkit dan harum kan nama indonesia your are great🤍,0
udah lah kan menang,0
"ternyata banyak juga yg menilai seperti itu kepada Arkan Kaka,dikira cuma saya aja gitu😅😅",0
coba aja abang misal lagi cedera trus di suruh main gmn cra main abang stabil gk?,0
setiap main sih perasaan jarang ngerebut bola tapi setiap di umpan pasti bolanya selalu kena rebut lawannya🗿🤣,0
dia mau nya tik tok an,1
masuk jdi dark sistem😔🙏,1
kasihan kaka sering jatuh karna udah lelah n cidera😭,0
tapi bukannya yang cidera itu kafiatur ya,0
mager untuk gerak gmn min,1
"""mager untuk gerak""",1
asal lah bukan pemain titipan.,0
sempenting kan udah menang,0
Iqbal si paling kerja keras🥺,0
"pegang bola sedetik, ilang nya sedetik kemudian 🗿",1
kau niii masih untung mereka mewakili negara kita.,0
"yg krikit ada yg tau kah rasanya bermain di depan sendiri di saat yg lain bertahan,dan harus mengejar semua pemain yg sedang membangun serangan??😮‍💨",0
tetep dukung kaka apapun yang terjadi,0
lari Kaka lari,0
nga joget2 dia🤣,1
coba lu yg main,0
Apa jangan jangan ada alpard,1
mager untuk gerak😹,1
lari kaka😂,0
"TITIPAN.
  😂😂😂",1
tpi gw malah fokus sama cwek yang bwa medali pke kaca mata🙂,0
coba tanya coachnya alasan dia mager kenapa,1
coba aja yang main gantiin dia kan enak dari pada bilang kecewa atau ini itu,0
mager untuk gerak itu gimana yah,1
giliran gw ga nonton aja menang giliran gw nonton kalah,0
astaga kek nya dia cape banget atau ada cedera deh🙏😞,0
#faktororangdalam,1
mager untuk gerak😁😁😁😁😁😁,1
apapun comentnya aku ga peduli.. yg penting aku bahagia timnas juara.. semangat timnas sukses selalu.🥰🥰🥰,0
saya gatau apa yg pelatih intruksikan kepada para pemain saya hanya penonton,0
sabar ya dek ya,0
"yauda gantiin kaka, km ga mager kan ?",0
apapun kejadiannya dilapangan ...yang terpenting Indonesia juaraaaa....,0
"semangat arkan, kasian teman²mu berjuang full time",0
"1000 kebaikan,akan kalah dengan 1kesalahan",0
Nabil Asyura kok ga main lagi?,0
"lebih parahnya lagi Indonesia menang ,aku kalah 4jt gaji sebulan",0
kesel coba maen bang 😁,0
orang KK mau recal2😂 karena di depan dah ada tank😂,0
coba elu yang dilapangan🙄🙄,0
SEMANGAT KAKA,0
gur gedeg benakne rambut,0
mager untuk gerak'😭😭🙏🏻🙏🏻🙏🏻,1
Males gerak untuk Gerak?🗿,1
🤪lebih bgus buat cadangan,1
mager untuk gerak 🗿,1
coba lu maen 🤣,1
kaka kurang tidur hahaha😂,1
kapan Indonesia main di piala dunia,0
emg lo bisa main ?,1
lu main dah min,0
gak mau menghujat.. apapun itu mereka sudah berjuang dan bahkan sampi meraih kemenangan🥰🥰,0
Tetap pertahankan adabnya ya adik2 yang hebat ❤️❤️❤️,0
yang juara bukan indo tapi indonesia,0
mgkn dia lg gak enak badan,0
yang penting di post akun fifa,0
netizen aja suru main,0
lari kaka lari kaka iya bg,0
dulu juga keren,0
the next hoki kakara,0
"iya betul,,,aku aja greget,,walaupun emang tujuan awalnya untuk memperthankn,,tapi kan gak musti gak gerak 😁",0
kurang gerak sih,1
"di senior ada hoki,,di 19 ada kaka🤣🤣",0
knp gk gk pakai Mierza aja sih pemain u-16 😂,0
"2 kata ""KAKA LARI""",0
"Tpi dia lbih bgus dri pda kmu, dan dia lbih bgus dri pda sya.",0
lari ka ka😂😂😂,0
iya lagii😭,0
"mager untuk gerak?? gmn maksudnya bg
  mager kan males gerak bg wkwkwkw",1
"padahal pas raven keluar...., dari menit 70 timnas bermain dgn 10 orang pemain.",0
titipan x,0
titik kesalahan itu harus di sadari setiap masing masing orang,0
anjay,0
kasian sama arliansyah,0
berat sama rambutnya depannya...nti gk slay...,1
"iya,semalem nontonnya ampe gregetan sendiri sama kaka",0
bukan titipan kan itu kaka.?😅,1
"DIA PEMAIN PRO DAN DI BAYAR MAHAL , HARUSNYA BISA MAXIMAL",0
semangat Kaka semua butuh proses 🔥💪💪,0
Respect broo,0
dimana mana kalau ordal itu santai kales..,1
liat. lah Indonesia begitu sopan nya 🤲🤲 cium tangan 🤲🤲,0
inisial kaka,0
knapa pengen pemain naturalisasi karna pemain lokalnya kek begitu gada berkurangnya klemer klemer,0
arkhan ayo tidur arkhan tidur😂😂😂,0
PADAHAL DIA CUMA PENGEN JOGET TIKTOK 😓,1
Ji Da Bin harusnya yg masuk,0
mager untuk gerak?🤨,1
titipan siapa sih dia anjirrr,1
Kaka tarkam lebih cocok,0
drak sistem,1
titipan bung towel keknya,1
20 menit cuman buat lari lari doang😁😁,1
asik benerin rambutnya aja si kaka😂,0
salut sm anak muda Indonesia yg menghormati yg lebih tua👍,0
dark sistem emg no 8 itu,1
"arkhan kaka pintar..tau dia punya jalur bapak+ temen bapak ada garansi main..saat rekan nta fight berlari berjuang u timnas...dia cukup jogging santai toh hasilna sama bisa ngalungin medali.."" 👎😀",0
"coret arkan kaka dr timnas,situh jd penonton ajs di tribun.msh bsnysk yg bagus",0
"Arkhan kaka be like : gue ga lari aja berprestasi sedangkan kalian apa? 🤣
  masuk timnas jalur teman ko bangga",0
main cuma 20 menit tpi berasa paling cape😂,1
"bocah yang jagonya joget tiktok,malah di suruh lari di lapangan🗿",1
tp angkat piala kok gak lemes sih😁,1
tpi keren sih Kaka simpen energi buat angkat piala respect 👍👍,0
kaka sapai gak bisa tidur karena terngiyang2 sound ini😭😭,0
aduh terngiang ngiang sampe kebawa mimpi😭,0
pas angkat piala serasa top skor,0
Arkhan Kaka pemain titipan towel lewat perantara Bima sakti 🥺,0
kaka ngantuk berat gitu brok,1
gua dengar nya ayo lakaka,0
semangat kakaa😈,0
"nk coro wng jowo ,,,kabotan jeneng ,,salah wng tuone ,",0
lumayan tahun depan daftar Bintara ngga sia sia 🤣🤣,0
anjay22😎. SEHAT DAN SUKSES SELALU !,0
gak mau bapakkk.. capaiiii..😭😭🤣,0
bahaya ini kalau diinget pas sholat,0
main 20menit berasa kayak uda main 5jam🤣,1
"ayo kaka, lari kaka 😁 arkhan80kaka",0
di gendong bapak masuk timnas 🗿,1
hasyahhhhh,0
"Gak bisa lari pak, bisanya joget2",1
keberatan nama🤭,1
"setelah nonton match waktu final, jadi paham kenapa coach justin bahass kaka trs😌",0
dark sistem ni org keberatan sama nama nya jd susah buat lari 😂,1
“kaka ngapain”😭😭😭😭,0
kekiri kaaa bukan ke kanan😭,0
😂aku Ra popo,0
ayo joget😆,1
dia sekelas pemain di desa di kampung.,1
"terngiang-ngiang bgt pliss,pas mandi suka ngomong gini ""Lari kaka,ayo kaka""😭😭",0
dark system😁,1
Main cuma 20 menit serasa pengendong team….🗿🗿🗿🗿,1
El Terminator 🔥,1
terngiang-ngiang😭,0
sing penting pake medali😂,0
ngapain kekanan ..... 😭,1
real titipan😌,1
"lari kaka larii ayoo kaka..
  ngapain kaka,ngukur lapangan 😁🔥",1
cocoknya kaka itu main di halaman rumah,1
Pemain yg Hemat Energi...,0
woilah😭😭😭,1
sapa sih yg milih?,1
anjir terngiang ngiang🤣,1
coba lagi di U20 siapa tau makin bagus mumpung masih itu pelatih dan asistennya😁😁👍 mayan kan,0
"kapan yah U 16 indonesia masuk team besar Club eropa kaya arda guler , kubo dll.",0
una ah uh nya mana?,0
plisss bang stopp.. gua dari semalem terngiang-ngiang 😭😭😭,1
udh pernah selebrasi joged tiktok blom dek? jangan ya dek ya,0
Lord lakaka,0
dia sudah berusaha melakukan sesuatu yg terbaik tapi harus kita akui thailand juga cukup tangguh. terus berikan dukungan positif untuk timnas indonesia.,0
Pemain timnas 🇮🇩 kok seperti angon bebek 🤣🤣🤣,0
komentator lain be like : ngapaiinn ngapaainn 🤣,1
"Mari kita kompak untuk menyuarakan
  #KAKAOT
  #CORETKAKA",1
"forest gump ( 1994 ) : Run forest, run
  AFF U- 19 ( 2024 ) : Lari kaka, lari",0
Sound kmatiann😭 serem amattt,1
"main nggk Sampek 25 menit,Salah pasing 15 kali,Kehilangan BoLa 25 kali,lari 3,5 menit Tapi kelihatan paling Lelah dan Capek🙃🙃🙃",1
ngakak,0
"kemarin di hujat gara gara goyang Terminator, gw kira bakal improve, malah makin hancur .🤣 coba cari dah dia pemain titipan siapa🗿",1
🤣🤣🤣🤣ada gogog lari kenceng 🤭,1
"menang ajah dihujat, apalagi kalah pasti lebih ngeri hujatannya 😂 semangat kaka perjalanan masih panjang siapa tau kedepannya lebih baik lagi",0
"mungkin seleksi jalur zonasi dia,,ko bisa lolos seleksi timnas,,🙄",1
pemain titipan bang,1
awas bokapnya marah tar🤭,0
Aku males ikut komen. takut nya nnti banyak yg muka 2,0
"Semangat Kaka.Cukup la kawan2.Kasihan Kaka.Kembali Ke diri kita masing2,Kita juga BELUM SEMPURNA.
  Semangat Kaka.🥰",0
"aku wong solo jdi aku tau persis si kaka itu di persis kyk apa.. wis toh jan marai emosiii tenan.. bagi netijen yg sok bela kaka, tlg jgn sok tau.. tanyakan ke pendukung persis kyk apa dia klo main.",0
pemain titipan towel 😂 kenapa gak masuk cabor atletic bareng lalu muhammad zohri aja ya? oh iya lupa bapaknya pelatih liga 3 😂,1
biasa pemain titipan kek gitu🗿 bapaknya aja masih satu geng sama si bima sukti,0
ga pantas dapet medali dan pegang piala buat dia kasian yg lain,1
pasti dia mentalnya terguncang guncang,0
Hasil titipan 😌😌,1
pemain titipan ordal,1
"makanya jangan dipaksakan jika pemain remaja yg usianya muda bertanding dengan level usia diatasnya kalau belum matang mental fisik dan skilnya, salah siapa hayo mikir",1
awas bpaknya nanti marah🤪,1
asli pemain titipan,1
"ide siapa sih striker di kasih no 8, risih banget mata gw kalo liat pemain ambil nomer yg ga sesuai ama posisinya 😅",0
sebenarnya dia pemain bagus cuma dia salah posisi aja harusnya posisi dia di tribun penonton 😂,0
jangan nnt bpknya marah,1
pas dia foto sambil angkat piala gua respect sih sama yang ngefoto bisa ga ngeludahin,1
"17 tahun sudah dapat jam main lumayan di klub, tp kok gt mainnya.",1
planga plongo,1
Kaka gahtel,1
kek males gtu dia lari cokkk 🤣🤣,1
"bung yuke : "" kenapa lari ke kanan bego """,1
El Terminator,0
"Awas bapak nya sakit hati, bisa nya di puja puji saja yaaaaa jangan kasih kritik",0
masih mendingan hokki caraka ketimbang ini🗿,1
knp bs masuk timnas sih ??? 🤭🤭🤭,1
njirr tuh anak kena mental tau 🤣,1
"awas bang dicari bapaknye 🗿🗿akwkw, kan dia punya dribble sama finishing yg bagus ko🗿🗿",0
masa atlit ogah lari.,1
ganti aj lah...masih bayak pemain bagus .....,1
tumpul gak masuk,1
setelah hoky caraka terbitlah Arkan kaka 🤣,0
